Nanma	36.18167	118.15833	CN
Vargem Grande do Sul	-21.83222	-46.89361	BR
Qamdo	31.1304	97.17982	CN
Canelones	-34.52278	-56.27778	UY
Daigo	36.76667	140.35	JP
Balaipungut	1.05949	101.29054	ID
Xiazhuang	34.91611	118.63889	CN
Prospect Heights	42.0953	-87.93757	US
Kamp-Lintfort	51.50467	6.54588	DE
Plant City	28.01863	-82.11286	US
Devanhalli	13.24729	77.71179	IN
Takanosu	40.22194	140.36944	JP
Kopeysk	55.11722	61.62824	RU
Pirapora	-17.345	-44.94194	BR
Sebdou	34.63703	-1.33143	DZ
Senigallia	43.71626	13.20882	IT
Horizonte	-4.1	-38.48333	BR
Maluñgun	6.27917	125.28167	PH
Oconomowoc	43.11167	-88.49927	US
Zalingei	12.9096	23.47406	SD
Tula	54.19609	37.61822	RU
Parets del Vallès	41.57481	2.23306	ES
Elche	38.26218	-0.70107	ES
Draveil	48.68466	2.41418	FR
Ghatkesar	17.45081	78.68366	IN
Kulu	31.95635	77.11036	IN
Chhibrāmau	27.14753	79.49979	IN
Būr Safājah	26.72918	33.93651	EG
Manapla	10.95803	123.123	PH
Brusque	-27.09806	-48.9175	BR
Goose Creek	32.98101	-80.03259	US
Lyublino	55.67923	37.7525	RU
Bareggio	45.47506	8.9978	IT
Gemerek	39.18342	36.07189	TR
Minas	21.48833	-77.61832	CU
Qŭrghonteppa	37.83399	68.78186	TJ
Geertruidenberg	51.70167	4.85694	NL
Bollate	45.54647	9.12054	IT
Velikiye Luki	56.34	30.54517	RU
Xanten	51.65877	6.45297	DE
Hürth	50.87079	6.86761	DE
Goryachevodskiy	44.02361	43.09222	RU
Sorochinsk	52.4338	53.1583	RU
Al Khārijah	25.4514	30.54635	EG
Defiance	41.28449	-84.35578	US
Quisqueya	18.55542	-69.40814	DO
Yekaterinburg	56.8519	60.6122	RU
Bijeljina	44.75874	19.21437	BA
Lishui	28.46042	119.91029	CN
Nay Pyi Taw	19.745	96.12972	MM
Bathgate	55.90204	-3.64398	GB
Banora Point	-28.21298	153.53634	AU
Novosibirsk	55.0415	82.9346	RU
Saharsa	25.88504	86.59471	IN
Ozamiz City	8.1481	123.8405	PH
Carcar	10.1061	123.6402	PH
Erbaa	40.66889	36.5675	TR
Corozal	9.31505	-75.29283	CO
Stolberg	50.77368	6.22595	DE
Puerto San José	13.9274	-90.82166	GT
Camiri	-20.03849	-63.51833	BO
Caçapava do Sul	-30.51222	-53.49139	BR
Los Dos Caminos	10.49389	-66.82863	VE
Modimolle	-24.7	28.4	ZA
Châteauroux	46.81667	1.7	FR
Benidorm	38.53816	-0.13098	ES
Torzhok	57.0436	34.96221	RU
Sherkot	29.32627	78.57448	IN
Post Falls	47.71796	-116.95159	US
Honāvar	14.28014	74.4452	IN
Tinley Park	41.57337	-87.78449	US
Rulenge	-2.7175	30.6325	TZ
Tahara	34.66667	137.26667	JP
Oyo	7.85	3.93333	NG
Ostrava	49.83465	18.28204	CZ
The Bronx	40.84985	-73.86641	US
Santa Cruz das Palmeiras	-21.82694	-47.24861	BR
Şafwá	26.64986	49.95223	SA
Alcalá de Henares	40.48205	-3.35996	ES
Itapipoca	-3.49444	-39.57861	BR
Malyn	50.77233	29.23833	UA
Srivilliputhur	9.51272	77.63369	IN
Pszczyna	49.98037	18.95382	PL
Multai	21.77449	78.25866	IN
Amersham on the Hill	51.67468	-0.60742	GB
Indang	14.19528	120.87694	PH
Popondetta	-8.75931	148.24095	PG
Bruntál	49.98844	17.4647	CZ
West Seneca	42.85006	-78.79975	US
Ngerengere	-6.75	38.11667	TZ
Cutler Bay	25.5783	-80.3377	US
Bariadi	-2.8	33.98333	TZ
Deva	45.88333	22.9	RO
Bislig	8.21528	126.31639	PH
Engadine	-34.06564	151.01266	AU
Kabale	-1.24857	29.98993	UG
Copiague	40.68149	-73.39984	US
Hua Hin	12.57065	99.95876	TH
Viseu	40.66101	-7.90971	PT
Pinar del Río	22.4175	-83.69806	CU
Adzopé	6.10694	-3.86194	CI
Tuban	-6.8976	112.0649	ID
Kfar Saba	32.175	34.90694	IL
Benthuizen	52.0775	4.54444	NL
Malinaltepec	17.05	-98.66667	MX
Vechta	52.72632	8.28598	DE
La Paz	14.31944	-87.67917	HN
San Cristóbal	7.76694	-72.225	VE
Yueyang	29.37455	113.09481	CN
Tainan	22.99083	120.21333	TW
Binika	21.03333	83.8	IN
Pingyi	35.50056	117.63083	CN
Warnes	-17.5	-63.16667	BO
Estrela	-28.06111	-50.93833	BR
Narasannapeta	18.41428	84.04463	IN
Cúcuta	7.89391	-72.50782	CO
Velingrad	42.02754	23.99155	BG
Newquay	50.41317	-5.08186	GB
Teshi Old Town	5.58365	-0.10722	GH
Fort Dauphin	-25.03249	46.98329	MG
Kunri	25.17847	69.56913	PK
Foça	38.6703	26.75656	TR
Saidpur	25.77769	88.89169	BD
Chipiona	36.73663	-6.43703	ES
Gandevi	20.81214	72.99811	IN
Milpa Alta	19.19174	-99.02277	MX
Cloverly	39.10816	-76.99775	US
Koraput	18.812	82.71048	IN
Caldas da Rainha	39.40326	-9.13839	PT
Gūduvāncheri	12.84519	80.06054	IN
Laguna	38.42102	-121.42384	US
Lawang	-7.8353	112.6947	ID
Tayu	-6.5397	111.0518	ID
Plumbon	-6.705	108.47278	ID
Laurinburg	34.77405	-79.46282	US
Haldia	22.06046	88.10975	IN
Łęczna	51.30121	22.88135	PL
Östersund	63.1792	14.63566	SE
Welland	42.98342	-79.24958	CA
Žďár nad Sázavou	49.56263	15.93924	CZ
Haifa	32.81841	34.9885	IL
Ajnāla	31.84391	74.76166	IN
Caratinga	-19.78972	-42.13917	BR
Grajewo	53.64728	22.45537	PL
Malanje	-9.54015	16.34096	AO
Dhūri	30.37246	75.86185	IN
Skvyra	49.73177	29.66569	UA
Cayey	18.11191	-66.166	PR
Ḩalfāyā	35.26014	36.60581	SY
Eden	36.48847	-79.7667	US
Deir ez-Zor	35.33588	40.14084	SY
Huimanguillo	17.83386	-93.39198	MX
Jharia	23.74079	86.41456	IN
Vilaseca	42.06174	2.25528	ES
Leonovo	55.85	37.65	RU
Sampit	-2.5315	112.9496	ID
La Oroya	-11.51893	-75.89935	PE
Tiruvallur	13.14376	79.90889	IN
Kabanjahe	3.1001	98.4908	ID
Petlād	22.47681	72.79995	IN
Demba	-5.49573	22.26962	CD
Ioánnina	39.66486	20.85189	GR
Massapequa	40.68066	-73.47429	US
Ban Mo	14.61544	100.72731	TH
Suzuka	34.88333	136.58333	JP
Starachowice	51.0374	21.07126	PL
Chaska	44.78941	-93.60218	US
Corroios	38.64502	-9.14843	PT
Chieri	45.01054	7.82133	IT
Kuandian	40.72861	124.78472	CN
Yoichi	43.20389	140.77028	JP
Grove	51.60954	-1.42187	GB
Salamanca	40.42972	-3.67975	ES
Arzamas	55.39485	43.83992	RU
Tulcán	0.81187	-77.71727	EC
Águilas	37.4063	-1.58289	ES
Kearney	40.69946	-99.08148	US
Leatherhead	51.29593	-0.3259	GB
Shorāpur	16.521	76.75738	IN
Neryungri	56.66637	124.63825	RU
Halberstadt	51.89562	11.05622	DE
Ningyang	35.76417	116.79139	CN
Forlì	44.22054	12.05245	IT
Malkara	40.89	26.90111	TR
Chajarí	-30.75048	-57.97962	AR
The Hague	52.07667	4.29861	NL
João Pessoa	-7.115	-34.86306	BR
Ōfunato	39.07167	141.71667	JP
Fresno	36.74773	-119.77237	US
Genet	9.06667	38.5	ET
Nova Lima	-19.98556	-43.84667	BR
Akashi	34.63333	134.98333	JP
Cadereyta	25.58333	-99.98333	MX
Berrechid	33.26553	-7.58754	MA
Limón	9.99074	-83.03596	CR
Traun	48.22656	14.23459	AT
Boysun	38.20611	67.19861	UZ
Kotovs’k	47.75305	29.53205	UA
Pattoki	31.01667	73.85	PK
Medemblik	52.77167	5.10556	NL
Téra	14.00776	0.75306	NE
Karonga	-9.93333	33.93333	MW
Jimo	36.38972	120.46222	CN
Cuenca	-2.90054	-79.00453	EC
Dārāb	28.75194	54.54444	IR
Glogovac	42.62833	20.89389	XK
Sibi	29.5448	67.8764	PK
Budapest II. kerület	47.51291	19.03184	HU
Kumbakonam	10.96209	79.39124	IN
Sohag	26.55695	31.69478	EG
Waalwijk	51.6825	5.07083	NL
La Esperanza	14.86667	-91.56667	GT
Chittūr	10.69967	76.7471	IN
Caldes de Montbui	41.63333	2.16667	ES
Kisesa	-3.08333	34.15	TZ
Nankāna Sāhib	31.4475	73.69722	PK
Nūrpur	29.14984	78.40917	IN
Lewisville	33.04623	-96.99417	US
Fuchūchō	34.5735	133.23513	JP
Acerra	40.94744	14.37261	IT
San Antonio de Los Altos	10.38854	-66.95179	VE
Thonon-les-Bains	46.36667	6.48333	FR
Mansfield	53.13333	-1.2	GB
Fajardo	18.32579	-65.65238	PR
Farmington	40.9805	-111.88744	US
Ujar	40.51902	47.65423	AZ
Vinica	41.88278	22.50917	MK
Abū Zabad	12.35	29.25	SD
Des Moines	47.40177	-122.32429	US
Manay	7.215	126.53972	PH
Sarishābāri	24.75127	89.83126	BD
Petite Rivière Salée	14.75	-60.96667	MQ
Sawākin	19.1059	37.3321	SD
Grefrath	51.3363	6.34072	DE
Montenegro	4.56639	-75.75111	CO
Mahanoro	-19.9	48.8	MG
Perbaungan	3.5679	98.956	ID
Al Fallūjah	33.35581	43.78612	IQ
Nakhon Phanom	17.41081	104.77856	TH
Sokol’niki	55.80202	37.67159	RU
Bloxwich	52.61806	-2.00431	GB
Kari	11.2471	10.561	NG
Sasel	53.65385	10.11184	DE
Lāwar Khās	29.11091	77.77767	IN
Lingolsheim	48.55752	7.68253	FR
Panchagarh	26.33338	88.55777	BD
Nsanje	-16.91995	35.26199	MW
Canning Vale	-32.05798	115.91814	AU
Okunoya	36.28333	140.41667	JP
Kairouan	35.6781	10.09633	TN
Winnipeg	49.8844	-97.14704	CA
Belém	-1.45583	-48.50444	BR
Mattoon	39.48309	-88.37283	US
Bembèrèkè	10.22827	2.66335	BJ
Castelló de la Plana	39.98333	-0.03333	ES
Touba	8.28333	-7.68333	CI
Balwyn North	-37.79086	145.09386	AU
Keningau	5.3378	116.1602	MY
Makoko	6.49611	3.38778	NG
Medina Estates	5.6658	-0.16308	GH
Murudeshwara	14.0943	74.4845	IN
Jewar	28.1228	77.55622	IN
Karhal	27.00087	78.93856	IN
Parnaíba	-2.90472	-41.77667	BR
Panambi	-28.2925	-53.50167	BR
Itapagé	-3.68667	-39.58611	BR
Easthampton	42.26676	-72.66898	US
Comodoro Rivadavia	-45.86414	-67.49656	AR
Ciempozuelos	40.15913	-3.62103	ES
Park Ridge	42.01114	-87.84062	US
Pueblo West	38.35	-104.72275	US
Poggiomarino	40.80311	14.53904	IT
Voorst	52.17	6.14167	NL
Rio das Ostras	-22.52694	-41.945	BR
Regla	23.125	-82.33194	CU
Adūr	9.16667	76.73333	IN
Olsztyn	53.77995	20.49416	PL
Denov	38.26667	67.9	UZ
Dej	47.15	23.86667	RO
Saarlouis	49.31366	6.75154	DE
Port Saint Lucie	27.29393	-80.35033	US
Yenagoa	4.92472	6.26417	NG
Badagry	6.41667	2.88333	NG
Anūppur	23.10344	81.69083	IN
Marratxí	39.64208	2.75388	ES
Orlando	28.53834	-81.37924	US
Balyqshy	47.06667	51.86667	KZ
Bigadiç	39.3925	28.13111	TR
Chicureo Abajo	-33.28379	-70.65333	CL
Chettipālaiyam	10.91209	77.03762	IN
Palmira	3.53944	-76.30361	CO
Arbroath	56.56317	-2.58736	GB
Davao	7.07306	125.61278	PH
Amargosa	-13.03028	-39.60472	BR
Kamakura	35.30889	139.55028	JP
Guanabacoa	23.12389	-82.30028	CU
Leiria	39.74362	-8.80705	PT
São Miguel do Iguaçu	-25.34806	-54.23778	BR
Bandar-e Būshehr	28.9684	50.8385	IR
Britz	52.44293	13.43388	DE
Vidin	43.99	22.8725	BG
Rājampet	14.19508	79.15914	IN
Ryūgasaki	35.9	140.18333	JP
Nottingham	52.9536	-1.15047	GB
Nyon	46.38318	6.23955	CH
Puerto Escondido	15.87037	-97.07726	MX
Pāthardih	23.6658	86.43166	IN
Logan	41.73549	-111.83439	US
Phu Khiao	16.3765	102.12853	TH
Lehrte	52.37193	9.97919	DE
Versmold	52.04009	8.15272	DE
El Hadjar	36.80377	7.73684	DZ
Soe	-9.86071	124.28395	ID
Fuyang	30.05333	119.95194	CN
Kasongo	-4.42741	26.66656	CD
Chaguanas	10.51667	-61.41667	TT
Romny	50.75104	33.47471	UA
Turaiyūr	11.14985	78.59888	IN
Grasse	43.66667	6.91667	FR
Cehegín	38.09242	-1.7985	ES
Aral	40.51556	81.26361	CN
Pineda de Mar	41.62763	2.6889	ES
Kunsan	35.97861	126.71139	KR
Nārāyanpet	16.74799	77.4954	IN
Shofirkon	40.12	64.50139	UZ
Gjøvik	60.79574	10.69155	NO
Werdohl	51.26011	7.76608	DE
Kawanishi	34.81667	135.41667	JP
Limay	14.56194	120.59833	PH
Takahama	34.91667	136.98333	JP
Pedra Azul	-16.00528	-41.29722	BR
Manzanares	5.32472	-75.15694	CO
Pinneberg	53.66732	9.78936	DE
Mādārīpur	23.17097	90.20935	BD
Sant Antoni de Portmany	38.98068	1.30362	ES
Koło	52.20024	18.63865	PL
Porto	41.14961	-8.61099	PT
Pergamino	-33.88995	-60.57357	AR
Moncloa-Aravaca	40.43547	-3.7317	ES
Itaquaquecetuba	-23.48611	-46.34833	BR
Dūngarpur	23.84306	73.71466	IN
Masuda	34.66667	131.85	JP
Tanuku	16.75319	81.68456	IN
Радовиш	41.63833	22.46472	MK
Pazarcık	37.48685	37.29961	TR
Tawau	4.2498	117.8871	MY
Bougado	41.33979	-8.5518	PT
Petrodvorets	59.89565	29.80145	RU
Nixa	37.04339	-93.29435	US
Sil-li	39.49472	125.47361	KP
Okigwi	5.83523	7.35989	NG
Lincoln	38.89156	-121.29301	US
Terre Haute	39.4667	-87.41391	US
Melo	-32.36667	-54.18333	UY
Sailu	19.45514	76.43946	IN
Charthāwāl	29.54717	77.5937	IN
Białołeka	52.32127	20.97204	PL
Modesto	37.6391	-120.99688	US
Salinópolis	-0.61361	-47.35611	BR
Coulsdon	51.32002	-0.14088	GB
Sulzbach	49.29882	7.05696	DE
Ōkawara	38.05	140.73361	JP
Clive	41.60304	-93.72411	US
Foumbot	5.50803	10.6325	CM
Martina Franca	40.70142	17.33304	IT
Lubao	-5.38771	25.74885	CD
Telabastagan	15.11854	120.60773	PH
King's Lynn	52.75172	0.39516	GB
Caxias	-4.85889	-43.35611	BR
Kimbe	-5.55021	150.14285	PG
Chongjin	41.79556	129.77583	KP
Ciudad Camargo	27.67842	-105.17136	MX
Çerkeş	40.81164	32.89358	TR
Tonga	4.96667	10.7	CM
Betioky	-23.72065	44.38069	MG
Zamānia	25.41961	83.55786	IN
Mongu	-15.24835	23.12741	ZM
San Francisco	-31.42797	-62.08266	AR
Drancy	48.92578	2.44533	FR
Hamilton	43.25011	-79.84963	CA
Cileunyi	-6.93889	107.75278	ID
Kaédi	16.14653	-13.50474	MR
Hammond	41.58337	-87.50004	US
Northglenn	39.88554	-104.9872	US
Kłodzko	50.43488	16.66145	PL
Weatherford	32.7593	-97.79725	US
Staszów	50.56307	21.16593	PL
Barnsley	53.55	-1.48333	GB
Middleton	53.55	-2.2	GB
Darnah	32.76704	22.63669	LY
Los Teques	10.34447	-67.04325	VE
Meiktila	20.87776	95.85844	MM
Travnik	44.22637	17.66582	BA
Conceição da Barra	-18.59333	-39.73222	BR
Cormano	45.54343	9.16652	IT
Oshakati	-17.78333	15.68333	NA
Nizhnyaya Salda	58.07756	60.7202	RU
Dasūa	31.81565	75.65315	IN
Blacktown	-33.76667	150.91667	AU
Comal	-6.9053	109.5347	ID
Pīpār	26.38441	73.54394	IN
Dorcheh Pīāz	32.61528	51.55556	IR
Takahashi	34.78333	133.61667	JP
Mulappilangād	11.8	75.45	IN
Avezzano	42.03908	13.43847	IT
Kežmarok	49.1357	20.43352	SK
Bikramganj	25.21262	84.25409	IN
Prenzlau	53.31625	13.86261	DE
Kingston	44.22976	-76.48098	CA
Mazinde	-4.8	38.21667	TZ
El Copey	10.15031	-73.9614	CO
Santa Cruz del Quiché	15.03056	-91.14889	GT
Suileng	47.24805	127.09535	CN
Delgado	13.72417	-89.17028	SV
Cambrils	41.07479	1.05244	ES
Ḩawsh ‘Īsá	30.9128	30.29018	EG
Huánuco	-9.93062	-76.24223	PE
Glen Iris	-37.85995	145.05489	AU
Novoukrayinka	48.32635	31.52852	UA
Newcastle	-27.75796	29.9318	ZA
Crofton	39.00178	-76.68747	US
Szczytno	53.56259	20.98747	PL
Holland	42.78752	-86.10893	US
La Flèche	47.69815	-0.07553	FR
Didouche Mourad	36.4525	6.63639	DZ
Nelson	53.83333	-2.2	GB
Nebbi	2.47826	31.08894	UG
Chacabuco	-34.64167	-60.47389	AR
Bendigo	-36.75818	144.28024	AU
Guna	24.64761	77.31191	IN
Sylvania	41.71894	-83.71299	US
Al Qubbah	32.76162	22.24237	LY
Campina Grande do Sul	-25.30556	-49.05528	BR
Yalvaç	38.29556	31.17778	TR
Itoman	26.12647	127.66918	JP
Newport	41.4901	-71.31283	US
Yomra	40.95411	39.86405	TR
Pôsto Fiscal Rolim de Moura	-13.08271	-62.27726	BR
Palera	25.02023	79.2318	IN
Khalābat	34.06	72.88944	PK
Changwon	35.22806	128.68111	KR
Arlington Heights	42.08836	-87.98063	US
Coburg	50.25937	10.96384	DE
Butterworth	-32.33083	28.14981	ZA
Cusco	-13.52264	-71.96734	PE
Gongju	36.45556	127.12472	KR
Aïn Oussera	35.45139	2.90583	DZ
Capão da Canoa	-29.74556	-50.00972	BR
Mojokerto	-7.4664	112.4338	ID
Mondlo	-27.98299	30.71769	ZA
Renens	46.53989	6.5881	CH
Cesano Boscone	45.44207	9.09445	IT
Genzano di Roma	41.70113	12.69246	IT
Acopiara	-6.09528	-39.4525	BR
Gilroy	37.00578	-121.56828	US
Nelson	-41.27078	173.28404	NZ
Agen	44.2	0.63333	FR
Calw	48.71419	8.74031	DE
Gardena	33.88835	-118.30896	US
Ružomberok	49.0748	19.30751	SK
Borovskiy	57.04096	65.72018	RU
Pará de Minas	-19.86028	-44.60833	BR
Macheng	31.18013	115.02213	CN
Bochnia	49.96905	20.43028	PL
Maţāy	28.41899	30.77924	EG
Melgar	4.20475	-74.64075	CO
Hilvan	37.58686	38.95505	TR
Leerdam	51.89333	5.09167	NL
Nizhneudinsk	54.9076	99.0276	RU
Inglewood-Finn Hill	47.72049	-122.23167	US
Deltona	28.90054	-81.26367	US
Luchingu	-10.9	39.33333	TZ
Percut	3.6253	98.864	ID
Homnābād	17.77074	77.12519	IN
Salinas	36.67774	-121.6555	US
Waghäusel	49.24991	8.51257	DE
Araçuaí	-16.84972	-42.07028	BR
Abū Ghurayb	33.30703	44.18694	IQ
West Jordan	40.60967	-111.9391	US
Vikhorevka	56.12128	101.17767	RU
Ichihara	35.51667	140.08333	JP
Villamontes	-21.26236	-63.46903	BO
Arica	-18.4746	-70.29792	CL
Royton	53.56507	-2.12267	GB
Nedroma	35.01361	-1.74799	DZ
Sunnyside	46.32374	-120.00865	US
São Mamede de Infesta	41.20042	-8.60251	PT
Mulgrave	-37.91667	145.2	AU
Stockton	37.9577	-121.29078	US
Gravina in Puglia	40.81892	16.42148	IT
Taungoo	18.94291	96.43408	MM
Suvorovskaya	44.1901	42.6595	RU
Mosquera	4.70592	-74.23021	CO
Miyako	39.64692	141.94057	JP
Rāmachandrapuram	16.83636	82.02871	IN
Sivakasi	9.44999	77.79797	IN
Strzegom	50.96264	16.35006	PL
Quvasoy	40.30222	71.97444	UZ
Oakville	38.47005	-90.30456	US
Khowai	24.07964	91.59972	IN
Sekondi-Takoradi	4.934	-1.7137	GH
Mangalore	12.91723	74.85603	IN
Seropédica	-22.74389	-43.7075	BR
Ciudad Hidalgo	19.69229	-100.55739	MX
Fall River	41.70149	-71.15505	US
San Jose	37.33939	-121.89496	US
Bergama	39.12074	27.18052	TR
Guihulñgan	10.1214	123.2742	PH
Pantelimon	44.45	26.2	RO
Santana do Livramento	-30.89083	-55.53278	BR
Morsi	21.34071	78.01332	IN
Libertad	8.94417	125.50194	PH
Sinop	42.02683	35.16252	TR
Kralupy nad Vltavou	50.24107	14.31149	CZ
Foster City	37.55855	-122.27108	US
Bocholt	51.83879	6.61531	DE
V.S.K.Valasai (Dindigul-Dist.)	10.31549	78.15141	IN
Pärnu	58.38588	24.49711	EE
Williamsport	41.24119	-77.00108	US
Mimarsinan	41.0179	28.56176	TR
East Chicago	41.6392	-87.45476	US
İzmit	40.76694	29.91694	TR
Jūybār	36.64115	52.91244	IR
Gondia	21.46015	80.19203	IN
Galappo	-4.26667	35.85	TZ
San Leonardo	15.363	120.9639	PH
Lunel	43.67778	4.13611	FR
Cova Figueira	14.89054	-24.29343	CV
Bègles	44.80845	-0.54809	FR
Vyatskiye Polyany	56.22602	51.06557	RU
Tsiombe	-25.3	45.48333	MG
Simmerath	50.6	6.3	DE
Northridge	34.22834	-118.53675	US
Peto	20.12776	-88.92282	MX
Horten	59.41721	10.48343	NO
Acton	42.48509	-71.43284	US
Beaune	47.03333	4.83333	FR
Chandausi	28.45302	78.78295	IN
Kashipur	29.21398	78.95693	IN
Glendora	34.13612	-117.86534	US
Guilin	25.28194	110.28639	CN
Tessaoua	13.75737	7.9874	NE
Ādīgrat	14.277	39.462	ET
Brejo da Madre de Deus	-8.14583	-36.37111	BR
Madiun	-7.6298	111.5239	ID
Kamyzyak	46.10995	48.07364	RU
Khūtār	28.20307	80.27046	IN
Tlaxcalancingo	19.02863	-98.28334	MX
Dūrā	31.50777	35.02929	PS
Wittenau	52.59319	13.32127	DE
Vaijāpur	19.92672	74.7275	IN
Luocheng	29.38481	104.02862	CN
Amecameca de Juárez	19.12384	-98.76649	MX
Luleå	65.58415	22.15465	SE
Central	30.55435	-91.03677	US
Copiapó	-27.36679	-70.3314	CL
Villa Carlos Paz	-31.42414	-64.49778	AR
Maltepe	40.93567	29.15507	TR
Andkhōy	36.95293	65.12376	AF
Bānapur	19.77889	85.17032	IN
Khopoli	18.78562	73.34589	IN
Ełk	53.82824	22.36469	PL
Welisara	7.0281	79.9014	LK
Tangier	35.76727	-5.79975	MA
Herne	51.5388	7.22572	DE
Grayslake	42.34447	-88.04175	US
Karīmnagar	18.43916	79.12856	IN
Uppal Kalan	17.40577	78.55911	IN
Alvin	29.42385	-95.2441	US
Tanda	30.78847	31.00192	EG
Abhar	36.1468	49.218	IR
Kampung Pasir Gudang Baru	1.4726	103.878	MY
Bekobod	40.22083	69.26972	UZ
Langley	49.08297	-122.58589	CA
Abu Jibeha	11.4562	31.2285	SD
Minnetonka Mills	44.94107	-93.4419	US
Sūrajgarh	28.31005	75.73271	IN
Stuhr	53.03333	8.75	DE
Hongch’ŏn	37.6918	127.8857	KR
Temecula	33.49364	-117.14836	US
Port Charlotte	26.97617	-82.09064	US
Flores da Cunha	-29.02889	-51.18167	BR
Kogalym	62.26537	74.47906	RU
Kotkapura	30.5819	74.83298	IN
Adrano	37.66765	14.83751	IT
Zeewolde	52.33	5.54167	NL
Sa‘īr	31.57855	35.14017	PS
Ourinhos	-22.97889	-49.87056	BR
Santa Barbara	16.0009	120.4023	PH
Poitiers	46.58333	0.33333	FR
Krasnotur’insk	59.7666	60.2086	RU
Monopoli	40.94918	17.29717	IT
Pagadian	7.8257	123.437	PH
Leominster	42.52509	-71.75979	US
Mazyr	52.0495	29.2456	BY
Brodósqui	-20.99139	-47.65861	BR
North Stamford	41.13815	-73.54346	US
Ishøj	55.61543	12.35182	DK
Bir el Djir	35.72	-0.545	DZ
Aykhal	65.9338	111.4834	RU
Gerona	15.6065	120.5978	PH
Bohicon	7.17826	2.0667	BJ
Wŏnsan	39.15278	127.44361	KP
Glen Avon	34.01168	-117.48477	US
Andenne	50.48941	5.09513	BE
Cheboksary	56.13222	47.25194	RU
Ciudad Altamirano	18.3571	-100.66832	MX
Erzurum	39.90861	41.27694	TR
Marlboro	40.31539	-74.24626	US
Rose Hill	38.78872	-77.11276	US
Āsasa	7.1	39.2	ET
Papanasam	10.92687	79.27056	IN
Solon	41.38978	-81.44123	US
Longmont	40.16721	-105.10193	US
Shiqi	22.51682	113.38521	CN
Épinay-sur-Seine	48.9535	2.31514	FR
Hitura	27.42839	85.03219	NP
Citrus Park	28.07835	-82.56982	US
Kotel’niki	55.63546	37.8445	RU
São Cristóvão	-11.01472	-37.20639	BR
Yelizovo	53.18909	158.38135	RU
Czechowice-Dziedzice	49.91342	19.00479	PL
Kortrijk	50.82803	3.26487	BE
Sindelfingen	48.7	9.01667	DE
Shinshiro	34.9	137.5	JP
Muzaffarpur	26.12259	85.39055	IN
Kisarazu	35.37472	139.9225	JP
Cergy	49.03645	2.07613	FR
Rastede	53.25	8.2	DE
Dīnhāta	26.13526	89.46129	IN
Ghoti Budrukh	19.71641	73.62821	IN
Miandrivazo	-19.52905	45.45559	MG
Trujillo	9.37084	-70.43472	VE
Pereira Barreto	-20.63833	-51.10917	BR
Mlangali	-9.78333	34.51667	TZ
Ujhāni	28.00203	79.00926	IN
Cluain Meala	52.355	-7.70389	IE
Rossville	39.33844	-76.47968	US
Hisor	38.52504	68.55124	TJ
Newport	50.70146	-1.29124	GB
Chokwé	-24.53333	32.98333	MZ
Secaucus	40.79672	-74.05532	US
Saint Petersburg	59.93863	30.31413	RU
Puente de Ixtla	18.61472	-99.31806	MX
Beylikdüzü	40.982	28.6399	TR
Granadero Baigorria	-32.85683	-60.71754	AR
Tāndā	26.55063	82.65802	IN
Ban Mai	7.20411	100.54508	TH
Hille	52.33333	8.75	DE
Gustavo A. Madero	19.49016	-99.10978	MX
Wadgassen	49.26667	6.78333	DE
Kumamoto	32.80589	130.69181	JP
Huntsville	45.33341	-79.21632	CA
Villa de Costa Rica	24.59168	-107.38836	MX
La Ermita	21.15194	-101.73306	MX
Johnson City	42.11563	-75.95881	US
Jēkabpils	56.49903	25.85735	LV
Jollyville	30.4427	-97.77501	US
Schijndel	51.6225	5.43194	NL
Vawkavysk	53.1561	24.4513	BY
Karlovy Vary	50.23271	12.87117	CZ
Pleasant Prairie	42.55308	-87.93341	US
Barrinha	-21.19361	-48.16389	BR
El Eulma	36.15281	5.69016	DZ
Mysłowice	50.20745	19.16668	PL
Volokolamsk	56.03361	35.96944	RU
Bakhchysaray	44.75525	33.85782	UA
Ōkuchi	32.06667	130.61667	JP
Macatuba	-22.50222	-48.71139	BR
Naesŏ	35.24972	128.52	KR
Huatabampo	26.8261	-109.6422	MX
Valença do Piauí	-6.4075	-41.74556	BR
Nuku‘alofa	-21.13938	-175.2018	TO
Zürich (Kreis 2)	47.33756	8.5211	CH
Jovellanos	22.80444	-81.19444	CU
Simpang	-1.26424	104.09701	ID
Augusto Corrêa	-1.02167	-46.635	BR
Norwich	52.62783	1.29834	GB
Piedecuesta	6.98789	-73.04953	CO
Tānda	28.97474	78.94243	IN
Pasni	25.26311	63.47103	PK
Järvenpää	60.47369	25.08992	FI
K’olīto	7.31667	38.08333	ET
Zürich (Kreis 2) / Wollishofen	47.3401	8.53134	CH
Buôn Ma Thuột	12.66747	108.03775	VN
Abū Kabīr	30.72508	31.67148	EG
Weil der Stadt	48.74953	8.87176	DE
Xinzhou	30.86667	114.8	CN
San Vicente	9.96016	-84.04762	CR
Quarteira	37.06946	-8.10064	PT
Hayvoron	48.33958	29.86791	UA
Greven	52.09364	7.59396	DE
Pinhão	-25.69556	-51.65972	BR
Mudanya	40.37528	28.88222	TR
Riobamba	-1.67098	-78.64712	EC
Bagnols-sur-Cèze	44.1599	4.61776	FR
Kolomna	55.07944	38.77833	RU
Guía de Isora	28.21154	-16.77947	ES
